winter_el,winter_th,interm_el,interm_th,summer_el,summer_th
0.22471666699999998,0.018673554,0.25675,0.012363566999999999,0.277366667,0.009101151
0.23565,0.018694403999999998,0.25665,0.012371985,0.275783333,0.009105926
0.23601666699999999,0.018714096,0.25355,0.012380575,0.2735,0.009110906
0.23735,0.433733917,0.255266667,0.01238908,0.274416667,0.00911677
0.27335,0.38125402700000005,0.261283333,0.012397554,0.275316667,0.009122663
0.271466667,0.38127428700000005,0.254833333,0.012405738999999999,0.280783333,0.009128200000000001
0.2749,0.486294974,0.2539,0.012413958000000001,0.2773,0.009133819
0.24955,0.381315354,0.257816667,0.012422097,0.280466667,0.009139061
0.24855,0.381335835,0.26085,0.01243016,0.3192,0.009144385
0.28285,0.381355966,0.265133333,0.012438146,0.271666667,0.009143992
0.2563,0.38137618799999995,0.193983333,0.012445813,0.240733333,0.009143852
0.39561666700000003,0.381397098,0.200133333,0.012453866000000001,0.198133333,0.009144528
0.35976666700000004,0.381417581,0.198133333,0.012461676000000001,0.198083333,0.00915152
0.35743333299999996,0.38143822299999997,0.18741666699999998,0.012469415,0.198616667,0.009158493
0.22905,0.343641453,0.226083333,0.012477085,0.19488333300000002,0.009164606
0.259633333,0.136589296,0.22515,0.012484395,0.19745,0.009170671
0.26558333300000003,0.135517214,0.2235,0.012491645,0.2085,0.009176308000000001
0.28195,0.134487407,0.1903,0.012498561000000002,0.250633333,0.180681962
0.256633333,0.133500352,0.179983333,0.375005701,0.25685,0.009187592
0.260766667,0.284789558,0.17285,0.37501335700000005,0.297816667,0.00919323
0.280383333,0.133365767,0.19045,0.737520933,0.24078333300000002,0.00919262
0.42261666700000006,0.13248576,0.220066667,0.73752843,0.242166667,0.059358615999999996
0.458483333,0.131652352,0.2253,0.7375362440000001,0.204033333,0.009191676999999999
0.43568333299999995,0.5691865389999999,0.219516667,0.737543517,0.205,0.009198036
0.2808,0.588100673,0.1822,0.7375509840000001,0.203683333,0.009203865
0.24505,0.41159864399999996,0.187,1.100058363,0.209116667,0.0092101
0.24435,0.31971861,0.1831,1.100065241,0.19805,0.00921629
0.23305,0.606499649,0.209116667,1.100072055,0.201333333,0.009222325
0.229833333,0.491523172,0.2156,1.100079137,0.203866667,0.009228960999999999
0.230866667,0.49654981200000003,0.22165,1.100086143,0.215416667,0.00923598
0.22671666699999998,0.516268108,0.229133333,0.8794161640000001,0.20035,0.009242753000000001
0.229883333,0.19747288100000002,0.234533333,0.8409014029999999,0.195666667,0.009249758
0.233033333,0.235512545,0.23451666699999998,0.97573411,0.204333333,0.009256668000000001
0.232916667,0.026201719,0.1971,0.973857773,0.203583333,0.009263486
0.236883333,0.026216082999999998,0.19851666699999998,1.130935195,0.206416667,0.009270064
0.23476666699999998,0.02623105,0.198566667,0.971481259,0.24735,0.009276561
0.2375,0.026246902000000003,0.200233333,0.96960335,0.245933333,0.009283412
0.237333333,0.026262835,0.23355,0.967798735,0.243916667,0.009290171
0.21916666699999998,0.026279913999999998,0.24128333300000002,0.966058503,0.203133333,0.009296838
0.21975,0.19779842399999997,0.244166667,0.9643857840000001,0.207666667,0.009303711999999999
0.2081,0.026317491000000002,0.205283333,0.76377462,0.21056666699999999,0.009310487
0.2188,0.026338172000000003,0.21583333300000002,0.713646632,0.216983333,0.009317154
0.217133333,0.02635932,0.211083333,0.490910969,0.209116667,0.009323715
0.221833333,0.13138062,0.206833333,0.49001221899999997,0.21636666699999998,0.009330501
0.2286,0.140735273,0.205433333,0.262693949,0.217983333,0.009337285
0.221283333,0.026423309,0.202066667,0.245079219,0.215066667,0.009343957
0.229783333,0.131445153,0.201633333,0.24323504,0.2266,0.009350842
0.237283333,0.026466581,0.20085,0.24146221,0.225816667,0.009357075
0.22488333300000002,0.026907117,0.199616667,0.239758127,0.227533333,0.009363211
0.270416667,0.0285395,0.194233333,0.13146243,0.224733333,0.009369252
0.309716667,0.142894601,0.18511666699999998,0.130566218,0.22705,0.009375023
0.298866667,0.028577197999999998,0.19005,0.129705546,0.217966667,0.009380711
0.305666667,0.028594394,0.18733333300000002,0.128878882,0.22035,0.009386364
0.280083333,0.028611717999999998,0.181766667,0.128084913,0.230983333,0.00939195
0.2789,0.39113453,0.212966667,0.127322765,0.234433333,0.00939667
0.2841,0.391157621,0.213633333,0.48909087100000004,0.2308,0.009401534
0.28735,0.443680488,0.211166667,0.488387939,0.227666667,0.036389412999999995
0.2885,0.7537034890000001,0.17148333300000002,0.487712949,0.224866667,0.011039513
0.292883333,0.75372628,0.17076666699999998,0.48706511399999997,0.257466667,0.011044708
0.288833333,0.753748305,0.16876666699999998,0.48644305299999996,0.26825,0.011044386000000002
0.2876,0.753770487,0.172583333,0.48584564399999997,0.264,0.37354395100000004
0.283516667,0.753792384,0.184483333,0.48527221600000003,0.22818333300000002,0.37354407100000003
0.281833333,0.911313865,0.18533333300000002,0.484721357,0.23325,0.373549539
0.285533333,0.7538352979999999,0.194033333,0.48419257200000004,0.228783333,0.373554581
0.283783333,0.753856621,0.19396666699999998,0.48368526700000003,0.23201666699999998,0.37355967
0.280166667,0.753878472,0.20205,0.48319798700000005,0.233866667,0.373564695
0.267683333,0.649843983,0.197233333,0.482729904,0.23875,0.73606967
0.268616667,0.5165880310000001,0.195483333,0.22179551100000003,0.23775,0.736074598
0.263233333,0.515513388,0.196566667,0.136890625,0.237583333,0.736079479
0.219966667,0.476220715,0.19765,0.135799969,0.2803,0.736084506
0.203,0.278415247,0.182966667,0.134714727,0.2667,0.736089753
0.19951666699999998,0.637025147,0.184933333,0.133671958,0.270783333,0.736095268
0.2023,0.635021803,0.188216667,0.493062541,0.275066667,0.529654987
0.210933333,0.515927802,0.181016667,0.49209921,0.276466667,0.49174974299999996
0.212933333,0.514941125,0.210166667,0.491174008,0.273366667,0.490601975
0.224733333,0.51399292,0.213933333,0.490279764,0.26825,0.489498369
0.2316,0.513081925,0.21325,0.6917905879999999,0.251583333,0.488436786
0.22685,0.714576966,0.185516667,0.934558553,0.2517,0.537582717
0.23445,0.537663792,0.182766667,0.8503075940000001,0.25406666699999997,0.308055421
0.23723333300000002,0.510559684,0.18888333300000001,0.8495508340000001,0.245733333,0.242230565
0.21885,0.5097839670000001,0.187633333,0.848823656,0.21866666699999998,0.240207709
0.225666667,0.509042862,0.186316667,0.848124839,0.21616666699999998,0.296229317
0.22225,0.5083308870000001,0.201383333,0.847453492,0.22496666699999998,0.238355598
0.22605,0.40111329700000004,0.190183333,0.846807231,0.216633333,0.236557183
0.263533333,0.268491565,0.193533333,1.159048799,0.22033333300000002,0.234828013
0.26185,0.266684739,0.193433333,0.970802866,0.221033333,0.120076735
0.264516667,0.264960164,0.193433333,0.969059584,0.221033333,0.119380109
0.284616667,0.46564384,0.18525,0.9673841540000001,0.2219,0.481210314
0.284416667,0.177479518,0.188116667,0.965807973,0.215566667,0.480566318
0.27715,0.394170368,0.1866,0.868401878,0.163983333,0.480660363
0.235866667,0.395030683,0.19575,0.72260757,0.16221666699999998,0.843718627
0.22996666699999999,0.39628892,0.1944,0.720061442,0.167566667,0.843147352
0.2305,0.396312856,0.21755,0.717651418,0.166133333,0.8425982909999999
0.23498333300000002,0.396336652,0.212433333,0.7152976409999999,0.165616667,0.8420707540000001
0.23248333300000001,0.510693008,0.21508333300000002,0.7130762340000001,0.194283333,0.8423699809999999
0.239583333,0.303346648,0.226816667,0.450189403,0.194316667,0.84311462
0.249933333,0.146970885,0.224183333,0.351770914,0.200816667,0.84268196
0.23075,0.146208371,0.224233333,0.349587735,0.16976666699999998,0.842266132
0.26605,0.035480742999999995,0.19705,0.34749021799999996,0.165766667,0.842571599
0.269983333,0.035493092999999996,0.2004,0.245182543,0.16976666699999998,0.656196239
0.262216667,0.036188726000000004,0.192183333,0.244062324,0.16345,0.599238727
0.22271666699999998,0.03758984,0.19846666699999999,0.24401182100000002,0.1697,0.761798359
0.23445,0.398471501,0.197116667,0.242505188,0.167166667,0.7863158790000001
0.236666667,0.39848366700000004,0.1893,0.24105830399999997,0.170566667,0.714348471
0.19725,0.39849624899999997,0.179433333,0.239668976,0.17055,1.07443929
0.198366667,0.398510298,0.175183333,0.44070484200000004,0.17256666699999998,1.2436231420000001
0.199566667,0.398524486,0.175883333,0.210459998,0.169533333,1.069896453
0.20065,0.761039164,0.174783333,0.126416699,0.1741,1.067755682
0.19865,0.7610542809999999,0.174,0.125860217,0.17975,0.965889621
0.19596666699999998,0.7610702090000001,0.3373,0.018194392,0.17555,0.589316132
0.19041666699999998,0.761086932,0.3382,0.018198423000000002,0.177416667,0.9507940340000001
0.197083333,0.8129838970000001,0.332566667,0.018203271,0.17631666699999998,0.7187497629999999
0.196533333,0.685978462,0.216716667,0.018208985,0.17423333300000002,0.588015952
0.1962,0.513665037,0.22621666699999998,0.200218245,0.18105,0.479910849
0.19895,0.512881947,0.229533333,0.018227261,0.18433333300000002,0.47969971100000003
0.21075,0.512110195,0.233666667,0.018236241,0.222,0.479496782
0.331516667,0.62669508,0.27355,0.018245341,0.22571666699999998,0.479296729
0.338033333,0.512725093,0.278166667,0.37900941899999996,0.2358,0.479104143
0.3297,0.5120431520000001,0.2797,0.37900976,0.20265,0.478918965
0.19643333300000002,0.511390091,0.23635,0.379010805,0.201316667,0.480172259
0.19105,0.303955631,0.236583333,0.37901823700000004,0.205766667,0.38651527
0.18325,0.636040727,0.23525,0.35179653200000005,0.20285,0.38652302899999996
0.1838,0.634352035,0.22725,0.018290241000000002,0.2078,0.14264047800000001
0.17955,0.6327498420000001,0.23225,0.018301865,0.20635,0.141287614
0.171416667,0.631211026,0.2287,0.018313454,0.200833333,0.140224295
0.17465,0.629733455,0.229916667,0.018325367,0.20326666699999998,0.140724591
0.1738,0.628316479,0.228116667,0.018337287,0.201166667,0.13983801099999998
0.202466667,0.626953204,0.227916667,0.018349205,0.1985,0.138892925
0.20356666699999998,0.625651921,0.22355,0.018361113999999998,0.203116667,0.13798513199999998
0.202833333,0.520551012,0.2157,0.018373227,0.20175,0.49961314700000004
0.163033333,0.519753522,0.213933333,0.01838601,0.198083333,0.498775344
0.165033333,0.518989136,0.2128,0.018398288,0.19545,0.497970121
0.16471666699999998,0.623255506,0.211666667,0.018410694,0.206833333,0.4971960999999999
0.16313333300000002,0.517551306,0.21695,0.018423053,0.210883333,0.496452354
0.164266667,0.28430112399999996,0.21715,0.018435457,0.206966667,0.495737042
0.164266667,0.164326718,0.214983333,0.018447803999999998,0.20925,0.495050035
0.1543,0.365588945,0.217483333,0.018460575,0.21025,0.49438942399999997
0.15003333300000002,0.18845294699999998,0.2254,0.380973144,0.199816667,0.493754718
0.1513,0.161136076,0.223283333,0.743485008,0.194033333,0.49314495
0.15036666699999998,0.160156498,0.222616667,0.743496927,0.192683333,0.492559398
0.1539,0.159215947,0.223033333,0.7435088000000001,0.184933333,0.43028473799999994
0.160866667,0.158431124,0.223033333,0.7435213559999999,0.185433333,0.609548496
0.155383333,0.5216158670000001,0.22275,0.744967918,0.181183333,0.972200862
0.15545,0.520804394,0.21845,0.7456259270000001,0.18155,0.9706411629999999
0.155733333,0.520025462,0.220933333,0.7456387170000001,0.177466667,0.969142127
0.159766667,0.8817773459999999,0.22668333300000001,0.745651871,0.182683333,0.9677015459999999
0.167333333,0.881059032,0.237016667,1.108164138,0.1848,0.966316134
0.16418333300000001,1.129510312,0.232316667,1.1081758609999999,0.18236666699999998,0.9649847290000001
0.16468333300000002,1.12953272,0.232383333,1.108187523,0.17685,0.9637055379999999
0.16568333300000002,1.1295554559999998,0.230983333,0.9318381659999999,0.177616667,0.962476467
0.16125,1.1295783000000001,0.21916666699999998,0.696115327,0.1694,0.9612946590000001
0.156033333,1.234601005,0.22063333300000001,0.627748367,0.1757,0.96015912
0.161083333,1.129624121,0.16105,0.6257033710000001,0.1824,0.959067587
0.157716667,1.129647326,0.16141666699999999,0.623737711,0.17806666699999998,0.648665999
0.154283333,1.129670571,0.159,0.621848382,0.1718,0.463215541
0.146666667,1.025260978,0.152,0.6200319679999999,0.175216667,0.363195795
0.14756666699999998,1.25855793,0.15808333300000002,0.618286488,0.19743333300000002,0.36056992600000004
0.148633333,1.257408903,0.154466667,0.459831376,0.189316667,0.718879498
0.146683333,1.087423375,0.153233333,0.371036559,0.226733333,0.716454655
0.1446,0.9598316590000001,0.150066667,0.368523098,0.22725,0.6102480370000001
0.180083333,0.7777036970000001,0.153633333,0.366108055,0.2315,0.971013923
0.1825,0.774079712,0.1536,0.363786737,0.228916667,0.862232077
0.1825,0.7706075609999999,0.152733333,0.251511687,0.23365,0.751312944
0.148433333,0.767270172,0.153983333,0.24994751699999998,0.23373333300000002,0.751318302
0.15265,0.7644407040000001,0.152966667,0.248444855,0.191033333,0.751323471
0.15153333300000002,0.761713965,0.154033333,0.24700100000000003,0.2036,0.751335215
0.14725,0.759082287,0.15691666699999998,0.245614135,0.20018333300000002,0.751346293
0.145616667,1.119019783,0.15215,0.132018692,0.201916667,0.751357547
0.143216667,1.116541161,0.155983333,0.020931216000000002,0.199133333,0.7513687290000001
0.1429,0.922087781,0.15905,0.020943296,0.199133333,0.665350546
0.13445,0.7631693490000001,0.152566667,0.020955256000000002,0.19415,0.508207863
0.1426,0.760629015,0.1523,0.020966962,0.18891666699999998,0.507083101
0.14043333300000002,1.11915267,0.15255,0.020978551,0.185266667,0.406403335
0.14645,1.1168132370000001,0.155733333,0.020990022999999997,0.18525,0.263670138
0.149766667,1.003985037,0.151733333,0.021001379,0.180966667,0.261500775
0.15211666699999998,0.890413125,0.149216667,0.021013276,0.181966667,0.259414838
0.1508,0.889462194,0.147233333,0.021025037000000003,0.187516667,0.257397321
0.19835,0.8885479059999999,0.15183333300000001,0.021036657,0.18455,0.25546931300000003
0.203066667,0.8876686690000001,0.15536666699999999,0.021048142000000002,0.185716667,0.253615469
0.213316667,0.9346158379999999,0.156366667,0.383559497,0.179233333,0.251832762
0.212983333,0.810748164,0.144433333,0.38412956200000004,0.1819,0.25011846
0.21575,0.652083292,0.139216667,0.385556698,0.181566667,0.248446358
0.21236666699999998,0.385700803,0.1302,0.38556867899999997,0.181016667,0.139935858
0.219066667,0.287929632,0.128533333,0.385580525,0.18536666699999998,0.139084522
0.224533333,0.288042253,0.129433333,0.385592239,0.19096666699999998,0.138266954
0.22496666699999998,0.28776314199999997,0.184166667,0.385604186,0.185383333,0.137481518
0.223316667,0.8937839409999999,0.184166667,0.38561599700000004,0.18605,0.136727568
0.22133333300000002,0.892823928,0.185433333,0.09255195599999999,0.186216667,0.136003146
0.218933333,0.8919018879999999,0.18695,0.024997356000000002,0.18078333300000002,0.135306607
0.225483333,0.891015875,0.19355,0.025009217,0.177583333,0.497178203
0.22215,0.8901650879999999,0.18963333300000002,0.025019657,0.181833333,0.390448339
0.2192,0.889348191,0.3381,0.02503004,0.181166667,0.39045487100000004
0.21815,0.888564237,0.338766667,0.025040367999999997,0.1871,0.39046197200000005
0.20775,0.8878114090000001,0.34788333299999996,0.02505053,0.186316667,0.390469329
0.20473333300000002,0.88708818,0.1982,0.025060641,0.19555,0.390477019
0.208266667,1.24675669,0.191583333,0.025070718999999998,0.226016667,0.504817807
0.220966667,0.960011697,0.196016667,0.025080872,0.266333333,0.39049256200000004
0.18465,1.130833617,0.205933333,0.387590589,0.272283333,0.39049441
0.186733333,1.0622077970000001,0.207716667,0.573449888,0.23255,0.49082890000000007
0.185033333,0.892272625,0.205133333,0.411758887,0.200033333,0.39049728100000003
0.181666667,0.891275591,0.204083333,0.38761788799999997,0.19663333300000002,0.592875918
0.176433333,0.8903180759999999,0.21128333300000002,0.38762661600000003,0.200483333,0.330827827
0.17853333300000002,0.88939802,0.2135,0.5451353520000001,0.20523333300000002,0.556389244
0.175016667,0.888514272,0.21633333300000002,0.38764376,0.20151666699999998,0.512759172
0.177766667,1.2501656840000002,0.21633333300000002,0.387652017,0.200033333,0.511629373
0.178116667,1.249350386,0.1659,0.387660292,0.196816667,0.510574459
0.17376666699999999,1.606154035,0.16655,0.38766947700000004,0.19096666699999998,0.510954735
0.175666667,1.247122442,0.16015,0.38062579,0.192983333,0.510380168
0.17795,1.233994577,0.162783333,0.143650559,0.18635,0.5094446970000001
0.17795,1.120666752,0.160233333,0.247749795,0.198233333,0.508545763
0.169083333,1.015253021,0.16665,0.14188483400000002,0.2002,0.394067027
0.1668,1.374323439,0.1955,0.14105411199999998,0.250883333,0.394064266
0.168466667,1.372613901,0.194833333,0.140273591,0.24995,0.394056095
0.197916667,1.370971037,0.194433333,0.139524089,0.2527,0.508382908
0.19693333300000002,1.154230024,0.15258333300000002,0.50130419,0.21365,0.348341145
0.197066667,0.88324745,0.153433333,0.915619162,0.20645,0.150849053
0.16246666699999998,1.085140693,0.148916667,0.862461044,0.19,0.149706673
0.166816667,0.837397863,0.14778333300000002,1.2243292,0.1914,0.148609174
0.155,0.649130824,0.151683333,1.2237230590000001,0.186383333,0.147555025
0.15305,0.569063082,0.147133333,1.585754935,0.193616667,0.5071154210000001
0.14856666699999999,0.412801099,0.1452,1.5867030219999998,0.2303,0.506143346
0.152566667,0.410072844,0.179083333,1.586166587,0.224233333,0.75281923
0.15236666699999998,0.40745094600000004,0.1837,1.5856509330000002,0.223016667,0.7528248120000001
0.151716667,0.765238876,0.179666667,1.585155366,0.18916666699999998,0.853164783
0.157683333,0.762776314,0.145133333,1.584679243,0.18683333300000002,0.7529283720000001
0.15725,0.931909375,0.148916667,1.4769663869999998,0.18958333300000002,0.392190676
0.154033333,0.7581347390000001,0.14806666699999999,1.63447634,0.195733333,0.39220106
0.150133333,0.755949385,0.1489,1.4133199669999998,0.19388333300000002,0.392211159
0.15186666699999998,0.753849847,0.14725,1.132771003,0.20173333300000001,0.39222156399999997
0.1479,0.923332404,0.30555,1.008204127,0.19725,0.392230697
0.14681666699999998,0.7498945690000001,0.300766667,0.9233938209999999,0.19875,0.392240766
0.1537,1.004527048,0.30255,1.487156375,0.19188333300000002,0.553774558
0.194366667,1.36376363,0.15738333300000001,1.017553116,0.18303333300000002,0.154817029
0.187816667,1.72264701,0.155433333,1.252072691,0.179716667,0.153646695
0.185683333,1.7212024769999998,0.159616667,1.610325204,0.178966667,0.152521796
0.1485,1.36504758,0.162083333,1.968743141,0.18086666699999998,0.151440402
0.15683333300000002,1.261150473,0.162416667,1.8989223530000001,0.1754,0.15040066800000002
0.15683333300000002,0.782234113,0.16615,2.359227899,0.167083333,0.567200487
0.15841666699999998,0.7651304090000001,0.167733333,2.5599817419999997,0.1638,0.509072059
0.1528,0.7627693,0.166,2.557469673,0.16213333300000002,0.508147465
0.1584,0.760501585,0.166666667,2.6764252440000003,0.161033333,0.657758569
0.1611,1.1208220420000001,0.171383333,2.621984045,0.1459,0.506404289
0.157266667,1.1661287740000001,0.2219,2.458824008,0.147983333,0.505584436
0.15465,1.007137953,0.21403333300000002,2.433270288,0.150733333,0.50479605
0.153733333,1.005706206,0.214716667,2.731842768,0.1581,0.504037531
0.158066667,1.618870141,0.217283333,2.681703104,0.159833333,0.6808973890000001
0.161233333,1.4956165319999999,0.209366667,2.557919393,0.159066667,0.575848581
0.16405,1.4930984090000001,0.21135,2.225855443,0.162583333,0.501929607
0.2014,1.182526584,0.272366667,2.077546612,0.163366667,0.794739145
0.25075,1.127609576,0.275083333,2.4235031830000002,0.162783333,0.609277146
0.236533333,1.125370564,0.2743,2.2690322419999998,0.155533333,0.507960648
0.2053,1.4857392180000002,0.280333333,1.948623671,0.16175,0.507018426
0.2053,1.39293804,0.280466667,1.6045047369999998,0.16518333300000002,0.606448909
0.22921666699999999,1.241528115,0.293233333,1.597770172,0.16385,0.505248196
0.2253,1.5993646380000002,0.288616667,1.5871106609999999,0.170966667,0.864773551
0.22665,1.5966380530000002,0.28755,1.342733867,0.1898,0.863964735
0.235383333,1.59401805,0.322933333,1.335836794,0.1888,0.864191679
0.259283333,1.7512375759999999,0.34196666700000006,1.329206959,0.18735,0.864345005
0.2588,1.572068251,0.34345,1.32286852,0.19,0.863639791
0.25903333300000003,1.4683500440000001,0.335533333,1.730425654,0.19166666699999999,0.7561941459999999
0.236866667,1.35522381,0.2727,1.78043105,0.188783333,0.870528489
0.236866667,1.3201082179999999,0.28125,1.554654686,0.188133333,0.526850964
0.239116667,0.989387925,0.298516667,1.499758833,0.1811,0.567155151
0.240416667,0.986076043,0.299983333,1.2004336820000001,0.187033333,0.515805265
0.23815,0.869524689,0.294283333,1.195351316,0.190016667,0.717038297
0.198983333,0.867072603,0.2911,1.190466436,0.18185,0.53987275
0.196166667,0.8647188090000001,0.296733333,1.290196175,0.176266667,0.8750272509999999
0.186516667,0.8624578279999999,0.292516667,1.094162988,0.180833333,0.668282126
0.223183333,0.860249935,0.22625,0.842142155,0.187766667,1.36117921
0.223083333,1.029623143,0.224116667,1.202260475,0.190833333,1.7215690280000002
0.22488333300000002,0.856080307,0.227416667,1.4564372669999999,0.189033333,1.7195389769999998
0.196033333,0.750300075,0.2789,1.451252849,0.18883333300000002,1.7175863
0.192366667,0.737028585,0.26405,1.5764026930000001,0.19185,1.715708618
0.196783333,0.619616936,0.26485,1.573499323,0.237833333,1.71390369
0.198066667,0.5093883,0.30165,1.57070916,0.242583333,1.7129130590000001
0.231833333,0.506877995,0.2975,1.5680044219999998,0.23785,1.712482294
0.233616667,0.86523026,0.296816667,1.56540457,0.195083333,1.60061185
0.201416667,0.8671173990000001,0.34600000000000003,1.5629061340000001,0.19015,1.642926796
0.168983333,0.7510683890000001,0.3041,1.923005391,0.194316667,1.36570419
0.16418333300000001,0.749400924,0.299133333,1.806731267,0.19895,1.109468336
0.173116667,1.110299675,0.3075,1.8051879919999998,0.196766667,0.973990482
0.171833333,1.583568848,0.304233333,1.803705172,0.19901666699999998,0.68907247
0.176416667,1.524912234,0.307233333,2.572099287,0.19646666699999998,0.510409308
0.17251666699999998,1.466314352,0.3061,2.289289962,0.1938,0.9268844270000001
0.170833333,1.51969429,0.336316667,2.286776232,0.19235,0.863447761
0.205616667,1.463937152,0.33828333299999996,2.284361049,0.192183333,0.743154953
0.212433333,1.366568175,0.335016667,2.091604808,0.19546666699999998,0.740454251
0.213166667,1.1006725609999999,0.30645,2.666773861,0.193666667,0.503857588
0.21131666699999999,1.099489757,0.307116667,2.663803476,0.1917,0.8642028890000001
0.2011,1.458741216,0.3041,2.6609492180000003,0.19195,0.86365465
0.205916667,1.963628086,0.301566667,2.658207059,0.1987,1.034629386
0.204916667,1.8190584509999999,0.2489,2.405259032,0.18435,0.8626434340000001
0.2017,1.867893104,0.322766667,1.987045278,0.18333333300000001,1.2246765
0.20795,2.385726356,0.327883333,2.8544447010000003,0.17753333300000002,1.22422751
0.206533333,1.9756150319999999,0.334733333,2.875142242,0.173583333,1.223796033
0.2004,2.6198456880000003,0.2636,2.788040166,0.16155,1.235611152
0.202883333,2.465612005,0.26165,2.331744028,0.161266667,1.789287562
0.22033333300000002,2.8263614130000003,0.211183333,2.127740146,0.16768333300000002,1.6128316219999999
0.228416667,3.185256358,0.205966667,2.097623069,0.2042,1.5861668480000002
0.2242,3.10625813,0.205133333,2.440926728,0.20600000000000002,1.484645955
0.2268,2.8210552069999997,0.20625,2.8986972719999997,0.205216667,1.339450373
0.236916667,2.710297534,0.165983333,2.357242885,0.21106666699999999,1.338136652
0.23905,2.514724364,0.171933333,2.51929392,0.211266667,1.336871645
0.241916667,2.32197613,0.177683333,2.149907554,0.21106666699999999,1.3356526979999999
0.243933333,2.040045525,0.179883333,2.200533666,0.244666667,1.384646661
0.2087,1.994363921,0.20645,2.124916114,0.24453333300000002,1.323008545
0.2039,2.353258336,0.208933333,2.06587772,0.245933333,1.660779292
0.2131,2.357511193,0.2543,1.842099566,0.215233333,1.7068918880000001
0.21215,2.523718336,0.284716667,1.7119435530000002,0.21545,1.7636935630000001
